compound_id,smiles,activity_label,activity_value_um
CID-135420891,C1=CC=C2C(=C1)C(=C(C(=O)O2)C=NC3=CN=CC=C3)O,inactive,
CID-3509287,CCCCNS(=O)(=O)C1=CC2=C(C=C1)N=C(C=C2C(=O)NC3CC3)C4=CN=CC=C4,inactive,
CID-62935,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,inactive,
CID-2996577,C1CC(OC1)C(=O)NC2=CC=CC=C2NC(=O)C3=CC=CO3,inactive,
CID-7677745,C1C2C(=O)N(C(=O)N2CC3=CC=CC=C31)CCCCCC(=O)NC4=CC=CC=C4F,inactive,
CID-24818287,COC1=C(C=C(C=C1)CC(=O)NCCCSC2=CC=CC=C2)OC,inactive,
CID-9050,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C,inactive,
CID-1550644,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=CC=CC3=CC=CC=C3,inactive,
CID-2840612,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC=O,inactive,
CID-4826814,COC1=CC(=C(C=C1)OC)NC(=O)CCCSC2=CC=CC=C2,inactive,
CID-16017504,CCN(C1=CC=C(C=C1)OC)S(=O)(=O)C2=NN=C(S2)NC(=O)COC3=CC=C(C=C3)F,inactive,
CID-16193111,COCCNC(=O)CCCN1C(=O)C2=CC(=C(C=C2N(C1=O)CC(=O)C3=CC=CC=C3)OC)OC,inactive,
CID-135432322,CCCCCCC1=C(C=C2C(=C1)C=C(C(=N)O2)C(=O)NC)O,inactive,
CID-4569223,COC1=C(C=C(C=C1)CCNC(=O)CSC2=NC3=C(C=NN3)C(=O)N2C4=CC=C(C=C4)Br)OC,inactive,
CID-2949255,CC1=C(C(C2=C(N1)CCCC2=O)C3=COC4=CC=CC=C4C3=O)C(=O)NC5=CC=CC=C5,inactive,
CID-312890,C1CC(=O)C2=C1C=C(C=C2)N,inactive,
CID-2444522,CC(C)OC1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2OC,inactive,
CID-1482949,C1=CC(=CC=C1CC2=NNC(=O)C=C2)Cl,inactive,
CID-7207274,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)CSC2=NN=C(C=C2)C3=CC=CO3,inactive,
CID-5767543,COC1=C(C=C(C=C1)C=C(C(=O)NCCN2CCOCC2)NC(=O)C3=CC=CC=C3)OC,inactive,
CID-6401469,C1=CC(=C(C=C1NC2=NN=C(C=C2)N3C=CN=C3)Cl)Cl,inactive,
CID-9627444,COC1=CC=CC(=C1)C=NNC(=O)CN2C3C(NC(=O)N3)NC2=O,inactive,
CID-2940850,C1CN(CCN1C2=NS(=O)(=O)C3=CC=CC=C32)C(=O)C4CC(=O)N(C4)C5=CC=CC=C5,inactive,
CID-2524141,COCCNC1=NC=C(C=C1)S(=O)(=O)N2CCCC2,inactive,
CID-16196154,C1=CC(=C[N+](=C1)CC(=O)N)CNC(=O)C2=CC=C(C=C2)OC(F)F.[Cl-],inactive,
CID-718477,CC1=NC2=C(C(=N1)OC)SC(=S)N2C,inactive,
CID-3646489,CC(C(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])Cl)N(C)CC2=CC(=C(C=C2)OC(F)F)OC,inactive,
CID-2812337,CC1=CC(=CC(=C1)NC(=O)NCC(COC2=CC=C(C=C2)OC)O)C,inactive,
CID-8485697,C1=CC=C(C(=C1)NC(=S)NCCC2=CC(=CC=C2)Cl)F,inactive,
CID-834548,C1=CC(=CC(=C1)F)C(=O)NC2=CC=CC3=C2C=CC=N3,inactive,
CID-135510995,CC1=NN(C(=O)C1=CC2=C(NC(=S)NC2=O)O)C3=CC=CC=C3,inactive,
CID-3829470,CCOC1=CC=C(C=C1)C2CC(N3C(=NC=N3)N2)C4=CC=C(C=C4)OC,inactive,
CID-3245037,CC1=CC(=CC=C1)N(C2CCCCC2)C(=O)C3=CN=C4N(C3=O)CCS4,inactive,
CID-1154227,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)Br,inactive,
CID-9631514,CCOC1=CC=CC(=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=C(C)C4=CC=NC=C4,inactive,
CID-642371,C1=CC=C(C=C1)C=C2C3=CC=CC=C3C(=O)O2,inactive,
CID-1489209,C1=CC=C(C=C1)S(=O)(=O)C2=CNC(=O)N2,inactive,
CID-1147919,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl)OC,inactive,
CID-660236,CC(C)CCCN(CC1=CC=CO1)C2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4,inactive,
CID-3543368,C1OC2=C(O1)C=C(C=C2)N3C(=NC4=NC5=CC=CC=C5N=C43)C6=CC=CC=C6Cl,inactive,
CID-24793430,C1CC(CN(C1)CCNC(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)F)Cl)O,inactive,
CID-135700807,COC1=CC=C(C=C1)C(=O)NC2=C(N=C(NC2=O)SCC(=O)C3=CC=CC=C3)N,inactive,
CID-199161,C1=CC=C(C(=C1)CSC(=N)N)Cl.Cl,inactive,
CID-6498846,CN(C)C(=O)N1CCN(C1C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=C(C=C3)OC,inactive,
CID-2530304,CN(CC(=O)N1CCOCC1)C(=O)CSC2=NC3=CC=CC=C3S2,inactive,
CID-735678,CCC1=NC(=NN1)SCC2=CC=C(C=C2)[N+](=O)[O-],inactive,
CID-4877808,C1CCN(C(C1)C(=O)NC2=NN=C(S2)C3CC3)S(=O)(=O)C4=CC=CC=C4,inactive,
CID-5307914,C1CN(CCN1C2=NN=C(C=C2)N3CCOCC3)C(=O)CCCC4=CNC5=CC=CC=C54,inactive,
CID-650808,CC1=CC2=C(C=C1)N(N=N2)C3CCN(CC3)S(=O)(=O)C4=CC(=CC=C4)S(=O)(=O)N(C)C,inactive,
CID-650840,CC1=NC(=C2C(=N1)N(N=N2)CC3=CC=CC=C3)NCC4=CC5=C(C=C4)OCO5,inactive,
CID-2021530,C1CN(CCN1C2=CC=CC=C2)C3=C4C(=CSC4=NC=N3)C5=CC=CS5,inactive,
CID-2241667,COC1=CC2=C(C=C1)C(=O)C(=CNC3=CC4=C(C=C3)OCO4)CC2,inactive,
CID-1949560,CC1=CC=C(C=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NC5=C(N(N(C5=O)C6=CC=CC=C6)C)C)N,inactive,
CID-650460,CC1=C(C(=CC=C1)OCC2=NN=C(N2CC3=CC=CO3)SCC(=O)NC4=NOC(=C4)C)C,inactive,
CID-1502192,CCC(=O)NCC1=C(C=CC(=C1)C2=NN(C(=O)C3=CC=CC=C32)C)OC,inactive,
CID-3127473,C1CN(CCN1CCNC(=O)C(=O)NCC2=CC=CO2)C(=O)C3=CC(=CC=C3)[N+](=O)[O-],inactive,
CID-16274920,CC1CCCCN1C(=O)COC(=O)CC2=CC(=C(C(=C2)OC)OC)OC,inactive,
CID-2738197,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC(=CC=C3)OC,inactive,
CID-2884252,C1C(NC2=C(C=NN2C1C(F)(F)F)C(=O)NCC3=CC=CO3)C4=CC=C(C=C4)Br,inactive,
CID-4496761,CC1(C(=O)NC(=O)N1)C2=CC=C(C=C2)OCC(=O)N,inactive,
CID-2326411,CCOC(=O)C1CCN(CC1)C(=O)C=CC2=CC=CS2,inactive,
CID-3239534,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)C4=CN=CN4)C,inactive,
CID-2938440,CC1CN(CC(O1)C)C(=O)CC2=CC=C(C=C2)C,inactive,
CID-756904,CC1=CC(=NC(=C1)NC(=O)CCCC(=O)O)C,inactive,
CID-2763434,CCOC(=O)C1=C2C=CC=CN2C=C1C3=CC=C(C=C3)OC,inactive,
CID-1071284,C1COC2=C(O1)C=CC(=C2)S(=O)(=O)N(CC(=O)NCC3=CC=CC=C3)C4=CC=C(C=C4)F,inactive,
CID-654048,CC(C)C(=O)NC1=CC=CC2=NSN=C21,inactive,
CID-5132058,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CN3C(=O)C(NC3=O)(C)C4=CC5=C(C=C4)C=C(C=C5)OC,inactive,
CID-9641387,CC1=CC=C(O1)C=NNC(=O)C2=C(N(N=N2)C3=NON=C3N)CSC4=CC=C(C=C4)Cl,inactive,
CID-20846835,CC1=NN(C(=C1C=NNC(=O)CNC(=O)C2=CC=CC=C2Cl)Cl)C3=CC=CC=C3,inactive,
CID-1301637,CSC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)OCC(=O)N3CCOCC3,inactive,
CID-2148481,CN1C(=CC(=O)N(C1=O)C)NC(=O)CC2=CC=CC3=CC=CC=C32,inactive,
CID-931415,C1CCC(=NNC2=CC=CC=CC2=O)CC1,inactive,
CID-2216018,CC1(C(=O)N(C(=O)N1)CCOCCOC2=CC(=CC=C2)OC3=CC=CC=C3)C,inactive,
CID-3242781,CCCCN(CCCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NN=C(O2)CSC,inactive,
CID-9559946,C1=CC=C(C=C1)CSC2=C(C=C(C=C2)C=NO)[N+](=O)[O-],inactive,
CID-24792634,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=CC=N3)C#CCO,inactive,
CID-24761232,CN1CCC(=O)N(CC1)C(CC#N)C2=CC=CC=C2,inactive,
CID-15944936,C1COCCN1CCNCC(=O)NC2=CC=CC=C2SC3=CC=CC=C3.C(=O)(C(=O)O)O,inactive,
CID-16192624,CCOC1=C(C(=CC(=C1)CNCCC2=CNC3=CC=CC=C32)Cl)OC.Cl,inactive,
CID-6900559,CC1=CC=C(O1)C=NNC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3,inactive,
CID-9552025,CC(=C(C#N)C(=O)CSC1=NC2=C(N1)C=C(C=C2)OC)N,inactive,
CID-16404087,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)NC(C)(C)CO)C,inactive,
CID-2997614,CCN1C2=C(C=C(C=C2)C3C(=C(NC(=C3C#N)C)C)C#N)C4=CC=CC=C41,inactive,
CID-7367310,C1=CC=C(C=C1)C(=O)NC(=CC2=CN=CC=C2)C(=O)N,inactive,
CID-1266460,CN(CC(=O)NC1=C(C=CC(=C1)Cl)OC)S(=O)(=O)C2=C(C=CC(=C2)OC)OC,inactive,
CID-811779,CC1=CC(=CC=C1)N=NC2=C(NN(C2=O)C3=CC=CC=C3)C,inactive,
CID-16248606,C1CCCC(CC1)NCCC2=CC=CC=C2.C(=O)(C(=O)O)O,inactive,
CID-753423,CC1=NC(=NN1)SCC(=O)NC2=CC=CC=C2C(=O)OC,inactive,
CID-135641878,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)NN=CC3=CNC4=CC=CC=C43,inactive,
CID-1223584,C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)CN4C=C(C=N4)Br,inactive,
CID-977572,CCCC1=NN=C(S1)NC(=O)CN2C=NC3=CC=CC=C3C2=O,inactive,
CID-2301239,CCOC1=CC=C(C=C1)N2C(=O)C(=CN3CCC(CC3)C(=O)OCC)C(=O)NC2=O,inactive,
CID-2563263,CC1=CC=CC=C1OCCSC2=NN=C(N2N)C3=CN=CC=C3,inactive,
CID-16023027,CN(CC1=CC=C(C=C1)F)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CC=C3,inactive,
CID-868468,CC1=CC(=CC(=C1)OCCN2C=CN=C2)C,inactive,
CID-5725473,CC1=CC(=NC(=N1)N=C(N)NC2=CC=CC=C2OC)C,inactive,
CID-2135664,CC1=CC=C(C=C1)NC(=O)CN2C(=C(N=N2)C(=O)NCC3=CC=CS3)N,inactive,
CID-17095611,CC1=NOC(=C1Cl)C(=O)NC2=CC(=C(C(=C2)OC)OC)OC,inactive,
CID-6486044,CC1=C(C=C(C=C1)NS(=O)(=O)C2=CSC(=C2)C(=O)N)C,inactive,
CID-779542,C1=CC=C(C=C1)N2C(=O)C(=O)C=C(N2)Cl,inactive,
CID-2986526,CCS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=CC=CC=C2OC)Cl,inactive,
CID-1796033,C1C2C(=O)N(CC(=O)N2CC3=C1C4=CC=CC=C4N3)CCCCCO,inactive,
CID-2975385,COC1=C(C=C(C=C1)[N+](=O)[O-])N(CC(=O)NC2=CC=CC=C2C(=O)N3CCOCC3)S(=O)(=O)C,inactive,
CID-1263064,C1CN(CCN1CCO)C(=O)C2=CC3=C(C=CC4=CC=CC=C43)OC2=O,inactive,
CID-204149,C1=CC=C(C=C1)C2=CN3C=CC=NC3=N2,inactive,
CID-24817030,CC1=CC(=NC=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N(CC3=CC=CC=C3)C4=CC=CC=C4OC,inactive,
CID-6403001,COC1=CC=C(C=C1)C(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4,inactive,
CID-4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,inactive,
CID-3223492,COC1=C(C=CC(=C1)S(=O)(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3)S(=O)(=O)NC5CCCC5,inactive,
CID-847672,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)CN3CCOCC3,inactive,
CID-23724277,CN(C)CCN(CC1=CC=CC=C1)CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC.C(=O)(C(=O)O)O,inactive,
CID-1924681,COC1=CC=C(C=C1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NCCCN4CCOCC4,inactive,
CID-1340719,CC1=CC(=C(C=C1)O)NC(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)CC(C)C,inactive,
CID-826244,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OC,inactive,
CID-3341651,CCN(CC)C1=CC=C(C=C1)N=CC2=C(N(C(=O)NC2=O)CCC3=CC(=C(C=C3)OC)OC)O,inactive,
CID-4430791,C1CCCN(CC1)C2=NC(=NC(=C2[N+](=O)[O-])N)NCCO,inactive,
CID-5009697,CC1=CC=C(C=C1)OC(C)C(=O)N=NC2=C(NC3=C2C=C(C=C3)[N+](=O)[O-])O,inactive,
CID-1471700,CC1=C(C=C(C(=N1)OC2=CC=C(C=C2)F)C#N)C(=O)C,inactive,
CID-9566812,C1=CC=C(C=C1)C2C(C2(Cl)Cl)C=NNC(=O)C3=CC(=CC=C3)Br,inactive,
CID-24817459,CCC1=NC=C(C=N1)CN2CCCC(C2)C(=O)NC3=CC=CC(=C3)C4=CC=CC(=C4)C,inactive,
CID-9668038,CCC1=CC=C(C=C1)OCC(=O)NN=C(C)C2=CC=CC=C2OC(F)F,inactive,
CID-8034885,CN1C(=CC(=O)N(C1=O)C)CNC(=O)CNC(=O)C2=CC(=CC=C2)Cl,inactive,
CID-24793800,CC1=CC2=C(C(=C1)Cl)OC(=C2C)C(=O)N3CCN(CC3)C4CCS(=O)(=O)C4,inactive,
CID-20893576,CCC1=NN(C(=O)C2=CC3=C(N21)C=CO3)C(C)C(=O)NCCN4CCCCCC4,inactive,
CID-2895249,CC1=CC(=NC=C1)NC(C2=CN=CC=C2)C3=C(C4=C(C=CC=N4)C=C3)O,inactive,
CID-833323,C1CCC(=CC1)CCNC(=O)COC2=CC=CC=C2Cl,inactive,
CID-5046783,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)NCC=C)C,inactive,
CID-694059,C1=CC=C(C=C1)NC(=S)NNC(=O)C2=CN=CC=C2,inactive,
CID-3544523,CCCC1=CC(=O)OC2=C1C(=CC(=C2)C)OC(C)C(=O)NCC3CCC(CC3)C(=O)O,inactive,
CID-2456056,C1CCC(C1)NC(=O)COC(=O)C2=C(C=CC=C2Cl)F,inactive,
CID-6895863,CC(C)C1=CC=C(C=C1)C=C(C)C=NNC(=O)C2=CC=NC=C2,inactive,
CID-135497952,COC1=CC=CC(=C1)C(=CC2=NC3=C(C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)Cl)NC2=O)O,inactive,
CID-6909766,C1=CC=C(C=C1)OC2=CC=CC(=C2)C=NNC(=O)C3=CC=C(C=C3)N,inactive,
CID-1923948,CCCNC(=O)CN1C(=CC(=N1)C(F)(F)F)C,inactive,
CID-24793635,CC1=NN2C(=N1)C3=CC=CC=C3N=C2NNC(=O)CCC(=O)NCCN4CCN(CC4)C5=CC=CC=C5F,inactive,
CID-789298,CC(C)OC1=CC=C(C=C1)C2=CC(=O)NC(=O)N2,inactive,
CID-20876553,CC1CCCC(N1CCCNC(=O)CN2C(=O)COC3=C2C=C(C=C3)S(=O)(=O)N4CCOCC4)C,inactive,
CID-798822,CC1=CC(=NC=C1)NC(=O)C2=C(ON=C2C3=CC=CC=C3Cl)C,inactive,
CID-2229751,CC(=O)NC1=CC=CC=C1C(=O)C(=O)NC2=CC(=C(C=C2)F)Cl,inactive,
CID-728809,COC1=CC(=C(C=C1)OC)C2=C(C(=O)C3=CC=CC=C3O2)O,inactive,
CID-1050624,CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=CC=C3Cl,inactive,
CID-19649515,COC1=CC=C(C=C1)CNC(=S)NC2CCCCC2,inactive,
CID-2980469,COC1=C(C=CC(=C1)CNCC2=CC=CC=N2)OCC3=C(C=CC=C3Cl)Cl.Cl,inactive,
CID-5601092,C1=CC=C(C=C1)C=CC(=O)NCC(=O)NN=CC2=CN=CC=C2,inactive,
CID-900108,C1CC2=NC3=C(N2C1)C(=O)N(C=N3)CC(=O)NCC4=CC=CC=C4,inactive,
CID-16010065,CCOC1=CC=C(C=C1)NC(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)O3)C,inactive,
CID-645571,CC1=CC=C(C=C1)N=C(C2=CC=CS2)N3CCOCC3,inactive,
CID-24819872,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NC2=CC=C(C=C2)SC(F)F,inactive,
CID-6602590,CC(C)CC(C1=NN=NN1CCOC)N2CCN(CC2)CC=C.Cl,inactive,
CID-6369097,COCCCNC(=O)CC(=O)NN=CC1=CC=C(C=C1)SC,inactive,
CID-2359065,C1CC1C(=O)NC2=NC(=CS2)C3=CC=CC=N3,inactive,
CID-24791002,COC1=CC=C(C=C1)CNC(=O)CC2C(=O)NCCN2C3CC4=CC=CC=C4C3,inactive,
CID-3180243,CCOCCCN(C(C1=CC=C(C=C1)OC)C(=O)NC2CCCC2)C(=O)C3=C(C(=NS3)C(=O)N)N,inactive,
CID-944369,CC1=CC(=C(C=C1)C)N2C(=NN=N2)SC3=NC(=NN3C)[N+](=O)[O-],inactive,
CID-1580976,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=C(SC3=S)C4=C5C=CC=CC5=NC4=O)O,inactive,
CID-16021547,C1CCC2=NC3=C(N2CC1)N=CN=C3N4CCC(CC4)C(=O)NCCC5=CC=C(C=C5)S(=O)(=O)N,inactive,
CID-2869984,COC1=C(C=C(C=C1)C2CC(=O)C3=C(N2)C=CC4=CC=CC=C43)OC,inactive,
CID-4884840,CN(C)C(CNC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)OC,inactive,
CID-1937032,C1CCC(CC1)N(CCC#N)S(=O)(=O)C2=CC=CC3=NSN=C32,inactive,
CID-972551,CC1=C(C=CC(=C1)OC(=O)C2=CC=CC=C2Cl)N3C(=O)CCC3=O,inactive,
CID-2172517,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC(=CC(=C2)OC)OC,inactive,
CID-3626685,CC1=CC2=CC=CC=C2N1CCNC(=O)CC3=CC=CC=C3,inactive,
CID-870241,C1=CC=NC(=C1)CNS(=O)(=O)C2=C3C=CC=C4C3=C(C=C2)NC4=O,inactive,
CID-1180754,C1CC2=C(C1)SC3=C2C(=NC=N3)SCC(=O)NC4=CC=CC=C4C(=O)O,inactive,
CID-647802,CC1=NN=C2N1N=CC=C(S2)C3=CC=CC=C3,inactive,
CID-135401655,CC1=CN=C(C=C1)N=CC2=C(CC(CC2=O)(C)C)O,inactive,
CID-4177925,CC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N3CCC4=CC=CC=C43,inactive,
CID-6465361,CC(C)NC(=O)NC1=C(C=CC(=C1)Cl)OC,inactive,
CID-3220266,CC(C)C(C(=O)NCC1=CC=C(C=C1)OC)OC(=O)C2=CC=CS2,inactive,
CID-3238768,CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)NCCCN3CCN(CC3)C,inactive,
CID-12004737,C1CC(=CNC2=CC(=CC=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C31,inactive,
CID-844747,CN1C(=C(C=N1)Cl)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)F,inactive,
CID-20860783,CC1=C(N=C(O1)C2=CC(=CC=C2)OC)CS(=O)(=O)CC(=O)N3CCCCC3,inactive,
CID-1505471,C1=CC(=CC(=C1)F)C(=O)NC2=CN(N=C2)CCCC(=O)O,inactive,
CID-6411229,CC(=O)C1=CC=C(C=C1)NC2=NN=C(C=C2)C3=CC=CC=C3F,inactive,
CID-2117148,CCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)CN3CCN(CC3)C4=CC=CC=C4F,inactive,
CID-2968419,CC1=CC=CC=C1NC(=O)CC2=NN=C(N2C)SCC(=O)C3=CC=C(C=C3)Br,inactive,
CID-5929841,CC(C)CNC(=O)C=CC(=O)O,inactive,
CID-2832763,C[N+]1(CCCCC1)C2CCC3CCCC2C3O.[I-],inactive,
CID-2925984,C1CCN(CC1)C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=C(C=C3)Br,inactive,
CID-23723889,CCOC(=O)C1=C(C=C(N=C1C)C)N2CCN(CC2)C3=CC=CC=C3.C(=O)(C(=O)[O-])[O-],inactive,
CID-3236102,CC1CCCCN1C(=O)CSC2=NC3=CC4=C(C=C3C(=O)N2CC5=CC6=C(C=C5)OCO6)OCO4,inactive,
CID-2954228,CC1=CC(=CC(=C1)NC(=O)CC2C(=O)NCCN2)C,inactive,
CID-4365355,C1C2=C(C=CS2)C(=O)CSC3N1C(=O)C4=CC=CC=C34,inactive,
CID-3207016,C1CC(OC1)CN(CC(=O)NCC2=CC=CO2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)F,inactive,
CID-2117624,CC1=CC(=C(C=C1)O)C(=O)C2=CC3=C(NC(=O)N(C3)CCC(C)C)N=C2,inactive,
CID-1488623,CC1=CC=C(C=C1)N2C(=C(SC2=S)C#N)SC,inactive,
CID-1344193,C1=CC(=CC=C1C=C2C(=O)N(C(=S)S2)CCC(=O)NC3=CC=C(C=C3)C(=O)O)Cl,inactive,
CID-6868987,CCN1C2=C(C=C(C=C2)C=NNC(=O)C3=CC=CC=C3C)C4=CC=CC=C41,inactive,
CID-4280225,CN(C)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CN2CCN(CC2)C3=CC=C(C=C3)O)Cl,inactive,
CID-2449597,C1=CC(=CC=C1CNC(=S)NC2=CC=C(C=C2)OC(F)F)F,inactive,
CID-73268,C1=C(C(=O)NC(=O)N1)O,inactive,
CID-694916,CC1=C2C(=CC=C1)C(=O)OC(=N2)C3=CC=CC=C3Cl,inactive,
CID-3216806,CC1=CC2=C(C=C1)C=C(C3=NN=NN23)CN(CC4CCCO4)S(=O)(=O)C5=CC=CC=C5,inactive,
CID-865458,COC1=CC2=CC(=C(N=C2C=C1)SC)C#N,inactive,
CID-24793530,CC(C)(C)OC(=O)N1CCCC1C(=O)NC(CO)C(C2CC2C(=O)N(C)C)O,inactive,
CID-2869210,CC(C)NC(=O)C(=O)NNC(=O)C12CC3CC(C1)CC(C3)C2,inactive,
CID-666289,CCN1CCC2=C(C1)SC3=C2C(=NC4=NN=NN34)NCC5=CC=CO5,inactive,
CID-1339461,CCOC(=O)N1CCN(CC1)C(=O)CSCC2=CC=C(C=C2)Cl,inactive,
CID-1208225,CC1(CC2=C(CN1C)SC(=C2C#N)NC(=S)NC(=O)C3=CC=CC=C3)C,inactive,
CID-2938841,C1=CC=C2C(=C1)C3=CC=CC=C3N2CC(CN(CCO)S(=O)(=O)C4=CC=C(C=C4)F)O,inactive,
CID-660402,CN1C2=C(C=CC(=C2)N(C)C)C(=CC1=O)OC,inactive,
CID-3350147,CC1=CC=C(C=C1)N2C3=C(C(=O)CC(C3)(C)C)C(C2=O)(C(F)(F)F)NC(=O)C4=CC=CC=C4,inactive,
CID-16800706,COC1=CC=CC=C1C2CC(=NN2S(=O)(=O)C3=CC=CC=C3)C4=CC=C(C=C4)NS(=O)(=O)C,inactive,
CID-2481024,CC1=C(C2=CC=CC=C2N1)C3=CSC(=N3)NC(=O)CSCC(=O)O,inactive,
CID-2874626,CC(C1=CC=CC=C1)NC(=O)CC2=CC=CC=C2[N+](=O)[O-],inactive,
CID-2840254,CC1=CC=C(C=C1)N2C(SCC2=O)C3=CC=C(C=C3)OC,inactive,
CID-2939350,CC1=C(C(NC(=S)N1)C2=CC=CC=C2Cl)C(=O)NC3=CC=CC=N3,inactive,
CID-2608606,CC1=C(C(=CC=C1)C)NC(=O)CN2CCNCC2,inactive,
CID-3766962,COC1=C(C=C2C(=C1)CCN=C2CCC3=CC=CC=C3)OC,inactive,
CID-5736398,CC(CN1CCOCC1)OC(=O)C=CC2=CC=C(C=C2)OC.Cl,inactive,
CID-645214,CC1=CC(=NO1)NC(=O)CCCC(=O)NC2=CC=C(C=C2)F,inactive,
CID-24817364,C1CC(CN(C1)C(=O)CCN2C=CC=N2)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F,inactive,
CID-656017,CC(C)C(=O)NC1=CC2=C(C=C1C(=O)C3=CC=CC=C3)OCCO2,inactive,
CID-16192580,CC1=CC=C(C=C1)NC2=NC=NC3=CC=CC=C32.Cl,inactive,
CID-658849,C=CCN1C(=C(C2=NC3=CC=CC=C3N=C21)C#N)NC(=O)C4=CC=CC=C4Cl,inactive,
CID-24684587,COC(=O)C1=CC=C(C=C1)CNC(=O)C2=C(C=CS2)C3=CC=CC=C3,inactive,
CID-10966552,CC1=CN=C(C=C1)N2C(=O)C3=CC=CC=C3C2=O,inactive,
CID-16187128,CN1CCN(CC1)C(=O)C2=CC(CC(O2)OCC3=CC=C(C=C3)CO)C4=CC=CC=C4,inactive,
CID-9555054,CC1=CC=C(S1)C=NN2C(=NN=C2C)C,inactive,
CID-9550265,CCC1=CC=C(C=C1)NC(=O)CCC2=NC3=C(N2CC4=CC=C(C=C4)OC)N=CC=C3,inactive,
CID-2548319,C1CCC(CC1)C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,inactive,
CID-2145347,COC1=CC=CC2=C1C=CN(C2=O)CC(=O)N3CCC4=CC=CC=C43,inactive,
CID-12005163,CCC[N+](CCC)(CC#CC1=CC=CC=C1)CC(=O)OCC,inactive,
CID-144053,CC1(N(C2=CC=CC3=C2C(=CC=C3)N1C)C)C,inactive,
CID-4177562,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CCCN3C(=O)C4=CC=CC=C4NC3=S,inactive,
CID-16189178,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C3CCCN(C3)C(=O)C=CC4=CC=CC=N4,inactive,
CID-2599526,CC1=C(C(=CC=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)C(F)F)C,inactive,
